Date,Cac40,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RCO.PA,RI.PA,RMS.PA,SAF.PA,SAN.PA,SGO.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,VIE.PA,VIV.PA,WLN.PA
2024-06-06,8040.1201171875,165.65469360351562,150.1449432373047,17.979999542236328,58.18728256225586,60.74220275878906,13.728025436401367,189.1416015625,31.71306037902832,108.13922882080078,37.36849594116211,204.5259246826172,33.633914947509766,14.222941398620605,53.58324432373047,25.1335391998291,167.82325744628906,316.08709716796875,96.71062469482422,737.923095703125,36.13969421386719,448.0313720703125,9.62024211883545,95.36154174804688,79.11003875732422,126.75667572021484,2187.021240234375,208.5476531982422,87.17057800292969,76.73249816894531,40.194854736328125,224.71414184570312,98.89229583740234,58.72359085083008,30.126249313354492,10.085000038146973,12.329999923706055
2024-06-07,8001.7998046875,167.2442626953125,146.70233154296875,17.700000762939453,58.342811584472656,60.30606460571289,13.659086227416992,190.85218811035156,31.494741439819336,105.33351135253906,36.85251998901367,205.5101776123047,32.86540985107422,13.813151359558105,53.70057678222656,25.14320182800293,169.14431762695312,318.1720275878906,96.51466369628906,737.7296752929688,36.168521881103516,447.2456359863281,9.225894927978516,96.05862426757812,79.4422378540039,124.93873596191406,2178.11474609375,206.2733154296875,87.28550720214844,75.8943099975586,40.375247955322266,222.84767150878906,99.7986831665039,58.696475982666016,29.581279754638672,9.934000015258789,12.140000343322754
2024-06-10,7893.97998046875,165.14744567871094,146.17420959472656,17.684999465942383,57.68181228637695,57.434776306152344,13.410906791687012,188.70175170898438,30.687915802001953,99.67450714111328,36.48538589477539,204.5259246826172,31.66996192932129,13.37113094329834,52.91834259033203,23.268571853637695,165.9639892578125,318.02655029296875,95.78958129882812,722.055908203125,36.57210159301758,444.4954528808594,9.114009857177734,95.40801239013672,77.5914306640625,122.9389877319336,2116.75927734375,205.97666931152344,86.4617919921875,75.44430541992188,40.214351654052734,224.0264892578125,97.84278869628906,58.940513610839844,29.064992904663086,9.836000442504883,11.755000114440918
2024-06-11,7789.2099609375,162.96669006347656,145.2353057861328,16.795000076293945,57.876224517822266,55.19953918457031,13.567168235778809,185.6226806640625,30.184833526611328,95.82258605957031,36.32662582397461,202.75428771972656,31.091211318969727,13.117889404296875,53.055233001708984,22.099348068237305,161.5604705810547,309.6867980957031,94.96650695800781,712.6710205078125,36.35109329223633,443.36590576171875,8.989286422729492,93.87442016601562,80.01171875,122.03001403808594,2107.852783203125,204.88893127441406,86.09782409667969,74.77908325195312,39.39524841308594,221.8653106689453,94.76104736328125,57.937232971191406,28.347929000854492,9.73799991607666,11.475000381469727
2024-06-12,7864.7001953125,166.22799682617188,146.07640075683594,16.780000686645508,58.323368072509766,56.171775817871094,13.626914978027344,187.1377716064453,30.61197853088379,98.05764770507812,36.544921875,205.4117431640625,30.33219337463379,12.892274856567383,54.150367736816406,22.563173294067383,159.8968963623047,307.21392822265625,97.27893829345703,711.5100708007812,36.86997985839844,447.2456359863281,8.749009132385254,95.59390258789062,81.15067291259766,121.66642761230469,2133.58251953125,205.87777709960938,85.53271484375,76.36387634277344,40.68241500854492,232.42564392089844,95.64836120605469,57.7926139831543,28.567829132080078,9.857999801635742,11.505000114440918
2024-06-13,7708.02001953125,160.3930206298828,142.59466552734375,16.03499984741211,58.09007263183594,54.518062591552734,13.438481330871582,181.85940551757812,29.378007888793945,95.48970031738281,35.423667907714844,203.049560546875,29.639591217041016,12.551549911499023,51.99921417236328,22.19597625732422,157.64620971679688,305.03204345703125,94.88811492919922,707.7366943359375,36.74506759643555,442.87481689453125,8.659135818481445,93.96736145019531,76.26264953613281,120.53020477294922,2145.457763671875,200.5380096435547,84.22051239013672,73.91819763183594,39.712162017822266,225.59825134277344,93.38714599609375,56.319332122802734,27.994178771972656,9.802000045776367,10.835000038146973
2024-06-14,7503.27001953125,156.4637451171875,140.658203125,15.505000114440918,57.15690231323242,53.073333740234375,13.240857124328613,178.19387817382812,27.935209274291992,93.34022521972656,35.433589935302734,197.83306884765625,29.222131729125977,12.2200345993042,50.96274948120117,21.403608322143555,147.0777587890625,293.3466491699219,91.57624816894531,688.2897338867188,35.45745086669922,432.61083984375,8.52157211303711,90.86300659179688,76.0253677368164,119.89391326904297,2090.0400390625,194.4565887451172,82.7837905883789,70.72904205322266,38.424991607666016,217.29734802246094,89.01737976074219,55.51490020751953,26.69390296936035,9.5,10.350000381469727
2024-06-17,7571.56982421875,157.5443115234375,142.59466552734375,16.010000228881836,57.429080963134766,53.73663330078125,13.364947319030762,178.6826171875,28.457273483276367,93.4924087524414,35.096221923828125,202.9511260986328,29.525739669799805,12.160177230834961,51.4516487121582,21.65484619140625,148.79022216796875,295.43157958984375,90.92955017089844,694.0948486328125,35.55353927612305,438.9460144042969,8.569260597229004,91.8853988647461,75.31352233886719,119.3485336303711,2102.90478515625,197.67034912109375,83.97147369384766,71.66818237304688,38.74678039550781,219.16383361816406,92.29946899414062,56.03914260864258,26.483564376831055,9.517999649047852,10.279999732971191
2024-06-18,7628.7998046875,159.39105224609375,144.86366271972656,16.110000610351562,57.60404586791992,54.02739715576172,12.795052528381348,179.61122131347656,28.979339599609375,95.5848159790039,35.58243179321289,203.54168701171875,29.791393280029297,12.247660636901855,52.1361083984375,21.67417335510254,149.768798828125,301.29852294921875,92.12495422363281,687.0318603515625,35.97633743286133,433.69122314453125,8.585768699645996,92.57318878173828,73.36780548095703,119.12128448486328,2096.96728515625,200.43911743164062,84.77604675292969,73.05732727050781,39.06370162963867,223.58444213867188,95.50524139404297,56.81645584106445,27.13370132446289,9.751999855041504,10.550000190734863
2024-06-19,7570.2001953125,158.52662658691406,144.6876220703125,16.020000457763672,57.2735481262207,53.34592056274414,12.804244995117188,179.17135620117188,28.922386169433594,95.48970031738281,34.481021881103516,200.8842315673828,29.440349578857422,12.16478157043457,51.25608825683594,21.326305389404297,151.04092407226562,299.2620849609375,91.53704833984375,684.0326538085938,35.63041687011719,428.8784484863281,8.648130416870117,93.9208984375,71.89665222167969,117.5760269165039,2104.884033203125,198.56031799316406,83.15733337402344,72.97905731201172,37.259708404541016,221.9635467529297,96.65016174316406,56.55099868774414,27.305795669555664,9.772000312805176,10.255000114440918
2024-06-20,7671.33984375,161.39498901367188,145.48959350585938,16.450000762939453,55.796024322509766,54.618011474609375,12.7628812789917,184.59634399414062,29.368515014648438,97.39188385009766,34.73900604248047,205.5101776123047,29.924222946166992,12.45946216583252,52.057884216308594,21.65484619140625,154.27017211914062,306.5835876464844,92.2033462524414,690.418212890625,36.033992767333984,434.77166748046875,8.738004684448242,94.98976135253906,73.93728637695312,119.71211242675781,2147.43701171875,201.1313018798828,84.39291381835938,74.21168518066406,37.4693603515625,225.1562042236328,97.98589324951172,57.0361442565918,27.889009475708008,9.920000076293945,10.119999885559082
2024-06-21,7628.56982421875,160.00010681152344,145.3135528564453,15.824999809265137,56.90416717529297,53.909278869628906,12.657175064086914,182.25039672851562,29.007814407348633,96.82123565673828,34.282569885253906,205.60858154296875,29.84832000732422,12.639033317565918,51.56898498535156,21.35529327392578,153.24269104003906,310.41412353515625,91.47826385498047,693.9979858398438,35.76494216918945,432.8072509765625,8.769186019897461,94.52503204345703,73.03560638427734,118.84860229492188,2138.530517578125,200.24134826660156,83.92359161376953,71.53121948242188,37.06956100463867,222.50384521484375,96.07769775390625,56.541847229003906,27.48745346069336,9.789999961853027,9.722000122070312
2024-06-24,7706.89013671875,161.8468475341797,145.5091552734375,15.675000190734863,57.21522521972656,55.672027587890625,12.689346313476562,182.83688354492188,29.33054542541504,97.867431640625,34.550479888916016,205.60858154296875,30.189878463745117,12.643637657165527,43.2381591796875,21.79496192932129,154.7105255126953,314.3900451660156,91.98777770996094,702.8992309570312,35.91868591308594,434.2314453125,8.785693168640137,96.47688293457031,75.31352233886719,121.0755844116211,2155.353759765625,203.7023162841797,86.5479965209961,71.57035064697266,36.90827941894531,223.14236450195312,95.50524139404297,57.21921157836914,27.87944793701172,9.887999534606934,10.234999656677246
2024-06-25,7662.2998046875,163.57574462890625,131.8169403076172,15.460000038146973,56.534786224365234,55.02689743041992,12.6847505569458,185.23170471191406,29.197656631469727,96.53590393066406,34.92753982543945,204.13221740722656,29.715492248535156,12.592989921569824,44.9786376953125,21.52922821044922,151.72592163085938,315.311279296875,92.4581069946289,712.8645629882812,35.40940475463867,428.7311096191406,8.690316200256348,96.56982421875,76.16773986816406,121.6209716796875,2186.031494140625,197.02760314941406,87.03648376464844,71.72687530517578,36.38534927368164,222.4547119140625,94.15042114257812,57.557899475097656,27.48745346069336,9.845999717712402,10.265000343322754
2024-06-26,7609.14990234375,161.9058074951172,128.10047912597656,15.329999923706055,56.45702362060547,54.74522018432617,12.459549903869629,184.3031005859375,29.10273551940918,96.20301818847656,35.30459976196289,203.14797973632812,28.90903663635254,12.565363883972168,46.44533157348633,21.47608184814453,148.69236755371094,316.62042236328125,92.81085205078125,703.3829345703125,35.140350341796875,429.8115539550781,8.61328125,95.36154174804688,75.17115020751953,119.39398193359375,2178.11474609375,194.6543731689453,86.95985412597656,71.82469940185547,36.009033203125,223.1914825439453,96.07769775390625,56.788997650146484,27.391843795776367,9.833999633789062,10.045000076293945
2024-06-27,7530.72021484375,160.58949279785156,127.76795196533203,15.505000114440918,55.64049530029297,54.53623580932617,12.29869270324707,183.71661376953125,28.82746696472168,94.06305694580078,34.689395904541016,199.8015594482422,28.311311721801758,12.353561401367188,45.9564323425293,21.42293357849121,147.27345275878906,331.4089660644531,92.51689147949219,692.2564697265625,34.755985260009766,415.3240661621094,8.541748046875,93.96736145019531,73.55762481689453,116.80340576171875,2150.40576171875,195.59378051757812,86.069091796875,71.60948181152344,35.495880126953125,222.307373046875,96.74557495117188,56.788997650146484,26.875558853149414,9.779999732971191,10.244999885559082
2024-06-28,7479.39990234375,158.4283905029297,125.44026947021484,15.699999809265137,55.48496627807617,54.09100341796875,12.133238792419434,181.5172882080078,29.01730728149414,93.56848907470703,35.026763916015625,198.0299072265625,28.43465232849121,12.279891014099121,45.516422271728516,21.181360244750977,146.29490661621094,328.25732421875,90.77277374267578,690.418212890625,34.698333740234375,402.7518615722656,8.578431129455566,92.36870574951172,73.93728637695312,115.16722869873047,2117.7490234375,195.19822692871094,86.14571380615234,71.04208374023438,36.03347396850586,220.3426513671875,93.8260269165039,57.05445098876953,26.69390296936035,9.755999565124512,10.119999885559082
2024-07-01,7561.1298828125,159.74468994140625,128.7459716796875,16.114999771118164,56.08763885498047,56.03547668457031,12.312480926513672,185.4272003173828,29.67226219177246,95.96524047851562,34.23295593261719,198.62046813964844,29.070327758789062,12.643637657165527,44.92974853515625,21.83844566345215,148.74131774902344,325.8329772949219,91.2626953125,688.8702392578125,34.688724517822266,404.9127197265625,8.644461631774902,93.581298828125,73.65254211425781,115.39447784423828,2080.14404296875,199.8458251953125,87.97513580322266,72.88123321533203,35.427452087402344,221.37413024902344,98.08131408691406,58.226112365722656,27.210187911987305,9.87399959564209,10.425000190734863
2024-07-02,7538.2900390625,160.00010681152344,128.98069763183594,16.094999313354492,56.184844970703125,55.63568115234375,12.418187141418457,186.01368713378906,29.5583553314209,96.39323425292969,34.23295593261719,196.84881591796875,29.155717849731445,12.767955780029297,43.697723388671875,21.70799446105957,148.25201416015625,319.38421630859375,91.92898559570312,686.5481567382812,33.612510681152344,398.43017578125,8.708657264709473,94.4859390258789,72.84577941894531,115.98531341552734,2080.14404296875,198.46142578125,86.62462615966797,72.88123321533203,36.24850082397461,220.63735961914062,102.13623046875,58.59225845336914,27.057214736938477,9.838000297546387,10.329999923706055
2024-07-03,7632.080078125,161.2967529296875,132.85362243652344,16.68000030517578,56.515342712402344,56.998634338378906,12.597427368164062,187.7731475830078,30.061437606811523,97.77232360839844,34.9870719909668,198.2267608642578,29.354961395263672,12.873856544494629,44.043827056884766,22.181482315063477,151.7748565673828,320.59637451171875,92.49729919433594,691.5791625976562,33.85273742675781,398.2337646484375,8.734336853027344,95.79476165771484,74.7440414428711,119.12128448486328,2094.988037109375,200.9335479736328,86.4234848022461,75.1703872680664,37.01579666137695,225.1562042236328,107.62229919433594,59.34285354614258,27.611743927001953,9.895999908447266,10.649999618530273
2024-07-04,7695.77978515625,162.4755401611328,133.10792541503906,16.65999984741211,57.21522521972656,58.07990646362305,12.863990783691406,187.18666076660156,30.45061492919922,98.24786376953125,35.006919860839844,200.58895874023438,29.791393280029297,12.984362602233887,45.408451080322266,22.732275009155273,153.0959014892578,325.6875305175781,92.81085205078125,696.416748046875,33.833518981933594,400.7383728027344,8.871898651123047,97.1517105102539,73.84236907958984,118.7576904296875,2099.93603515625,202.41680908203125,87.16099548339844,75.75735473632812,37.230838775634766,226.48239135742188,108.2901611328125,60.22160339355469,27.984617233276367,9.998000144958496,10.654999732971191
2024-07-05,7675.6201171875,160.56985473632812,133.28395080566406,16.329999923706055,56.92361068725586,57.84366226196289,13.024848937988281,186.8445281982422,30.336706161499023,100.05494689941406,35.503047943115234,199.11257934570312,29.89575958251953,13.15932846069336,47.396060943603516,22.877220153808594,151.57913208007812,324.91168212890625,92.59528350830078,693.1272583007812,33.63172912597656,402.7518615722656,8.965441703796387,96.95923614501953,72.41867065429688,118.3031997680664,2093.99853515625,200.24134826660156,87.10353088378906,75.6595230102539,38.0518913269043,223.73178100585938,107.8131103515625,59.82799530029297,28.185394287109375,10.085000038146973,10.630000114440918
2024-07-08,7627.4501953125,160.86453247070312,132.6971435546875,16.434999465942383,56.45702362060547,56.825992584228516,12.909950256347656,185.28057861328125,30.384166717529297,100.4829330444336,35.24506378173828,197.2425079345703,30.095001220703125,13.090263366699219,46.22920608520508,22.587329864501953,150.55165100097656,315.84466552734375,91.98777770996094,673.0997924804688,33.76625442504883,398.2337646484375,8.969111442565918,96.81488037109375,69.99838256835938,116.6216049194336,2067.279052734375,203.30677795410156,88.21459197998047,76.0312728881836,38.174072265625,224.7632598876953,103.23343658447266,59.20554733276367,27.802961349487305,10.09000015258789,10.65999984741211
