Datetime,AI.PA,AIR.PA,ALO.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RCO.PA,RI.PA,RMS.PA,SAF.PA,SAN.PA,SGO.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,VIV.PA,WLN.PA
2025-09-02 12:00:00+00:00,175.27999877929688,179.5800018310547,19.450000762939453,40.380001068115234,72.5,75.3499984741211,12.119999885559082,119.8499984741211,39.279998779296875,113.30000305175781,26.399999618530273,257.0,35.47999954223633,17.354999542236328,62.41999816894531,52.15999984741211,218.10000610351562,236.35000610351562,127.5,516.0,30.950000762939453,394.25,13.770000457763672,79.13999938964844,53.099998474121094,99.26000213623047,2037.0,280.29998779296875,85.19999694824219,90.63999938964844,22.329999923706055,211.39999389648438,65.41999816894531,53.68000030517578,86.22000122070312,27.549999237060547,2.997999906539917,2.759999990463257
2025-09-02 13:00:00+00:00,175.4600067138672,180.6199951171875,19.649999618530273,40.54999923706055,73.05999755859375,75.81999969482422,12.130000114440918,120.0999984741211,39.279998779296875,113.5,26.309999465942383,256.70001220703125,35.58000183105469,17.354999542236328,62.02000045776367,52.5,219.5,236.0500030517578,127.6500015258789,514.0,31.110000610351562,396.79998779296875,13.805000305175781,79.45999908447266,53.099998474121094,99.23999786376953,2029.0,281.5,85.44999694824219,90.9000015258789,22.420000076293945,211.85000610351562,65.81999969482422,53.810001373291016,86.36000061035156,27.559999465942383,3.0,2.7750000953674316
2025-09-02 14:00:00+00:00,175.17999267578125,180.5800018310547,19.540000915527344,40.34000015258789,73.13999938964844,75.69000244140625,12.15999984741211,119.19999694824219,39.20000076293945,113.55000305175781,26.299999237060547,255.60000610351562,35.59000015258789,17.350000381469727,61.58000183105469,52.58000183105469,220.10000610351562,237.0,127.55000305175781,513.4000244140625,30.989999771118164,396.1499938964844,13.800000190734863,79.0999984741211,52.75,98.73999786376953,2034.0,280.29998779296875,84.54000091552734,90.83999633789062,22.190000534057617,212.39999389648438,64.86000061035156,53.54999923706055,86.55999755859375,27.6200008392334,2.9830000400543213,2.7730000019073486
2025-09-02 15:00:00+00:00,174.9199981689453,179.66000366210938,19.530000686645508,40.11000061035156,73.31999969482422,75.76000213623047,12.15999984741211,118.5999984741211,39.09000015258789,113.3499984741211,26.34000015258789,256.6000061035156,35.52000045776367,17.295000076293945,61.439998626708984,52.279998779296875,219.60000610351562,237.9499969482422,127.0999984741211,514.5,30.889999389648438,397.3999938964844,13.774999618530273,79.18000030517578,52.900001525878906,98.69999694824219,2037.0,279.70001220703125,84.55999755859375,90.44000244140625,22.165000915527344,211.3000030517578,64.68000030517578,53.43000030517578,86.5,27.56999969482422,2.9860000610351562,2.7739999294281006
2025-09-03 07:00:00+00:00,174.94000244140625,182.55999755859375,19.405000686645508,39.11000061035156,73.27999877929688,75.70999908447266,12.145000457763672,120.125,38.939998626708984,113.19999694824219,26.479999542236328,258.0,35.7400016784668,17.329999923706055,61.599998474121094,52.47999954223633,221.0,238.60000610351562,127.80000305175781,520.9000244140625,30.81999969482422,396.29998779296875,13.734999656677246,78.95999908447266,53.0,98.94000244140625,2055.0,281.29998779296875,85.0,90.72000122070312,22.69499969482422,214.3000030517578,63.959999084472656,53.709999084472656,86.26000213623047,27.6299991607666,2.9719998836517334,2.802000045776367
2025-09-03 08:00:00+00:00,175.83999633789062,182.72000122070312,19.510000228881836,38.599998474121094,73.55999755859375,75.69999694824219,12.175000190734863,120.30000305175781,38.939998626708984,113.5,26.5,258.6000061035156,35.84000015258789,17.520000457763672,61.79999923706055,52.560001373291016,222.89999389648438,238.85000610351562,128.75,523.7000122070312,30.950000762939453,398.1499938964844,13.734999656677246,79.5999984741211,53.5,100.25,2070.0,282.29998779296875,85.33000183105469,91.30000305175781,22.799999237060547,218.4499969482422,65.04000091552734,53.939998626708984,87.0199966430664,27.889999389648438,2.9749999046325684,2.7860000133514404
2025-09-03 09:00:00+00:00,176.3000030517578,183.05999755859375,19.524999618530273,38.89500045776367,73.5,75.75,12.154999732971191,120.25,39.01499938964844,113.6500015258789,26.530000686645508,257.20001220703125,35.869998931884766,17.44499969482422,61.86000061035156,52.70000076293945,224.8000030517578,238.4499969482422,128.89999389648438,522.5999755859375,31.0,399.1499938964844,13.680000305175781,79.86000061035156,53.599998474121094,100.19999694824219,2068.0,281.79998779296875,85.69000244140625,91.44000244140625,22.850000381469727,218.6999969482422,64.73999786376953,53.22999954223633,86.91999816894531,27.940000534057617,2.953000068664551,2.700000047683716
2025-09-03 10:00:00+00:00,175.97999572753906,183.25999450683594,19.530000686645508,38.39500045776367,73.66000366210938,75.91000366210938,12.1899995803833,119.9000015258789,38.9900016784668,113.5999984741211,26.479999542236328,257.29998779296875,35.83000183105469,17.450000762939453,61.81999969482422,52.70000076293945,223.89999389648438,238.5,128.9499969482422,522.0,31.059999465942383,398.20001220703125,13.609999656677246,80.05999755859375,53.400001525878906,99.83999633789062,2064.0,281.6000061035156,85.22000122070312,91.5999984741211,22.885000228881836,218.8000030517578,64.63999938964844,53.31999969482422,86.81999969482422,27.860000610351562,2.9660000801086426,2.694999933242798
2025-09-03 11:00:00+00:00,175.60000610351562,183.27999877929688,19.479999542236328,38.779998779296875,73.9000015258789,75.98999786376953,12.1850004196167,119.94999694824219,39.02000045776367,113.75,26.350000381469727,257.8999938964844,35.83000183105469,17.5049991607666,62.20000076293945,52.63999938964844,223.60000610351562,238.75,128.5500030517578,521.0,31.09000015258789,397.3500061035156,13.640000343322754,80.18000030517578,53.45000076293945,100.05000305175781,2057.0,281.3999938964844,85.37000274658203,91.18000030517578,22.975000381469727,218.1999969482422,64.68000030517578,53.33000183105469,86.91999816894531,27.920000076293945,2.9649999141693115,2.694000005722046
2025-09-03 12:00:00+00:00,175.1999969482422,183.4199981689453,19.440000534057617,38.79999923706055,73.68000030517578,76.18000030517578,12.175000190734863,120.4000015258789,38.880001068115234,114.05000305175781,26.3799991607666,257.0,35.7599983215332,17.5049991607666,62.2599983215332,52.619998931884766,223.5,237.0,128.35000610351562,519.9500122070312,30.969999313354492,396.45001220703125,13.5600004196167,80.54000091552734,53.79999923706055,100.1500015258789,2053.0,281.5,85.12999725341797,90.69999694824219,23.06999969482422,218.0500030517578,64.72000122070312,53.220001220703125,86.5199966430664,27.90999984741211,2.9579999446868896,2.688999891281128
